"BHID";"XCOLLAR";"YCOLLAR";"ZCOLLAR";"DEPTH";"TYPE";"BHT";"SOCIETY";"ORDRE";"Date";"STR";"RIG";"Filon";"PROJECT";"ANNEE";"MOIS";"PAD";"CONTRACTOR";"SEQUENCE";"MACHINE";"START_DATE";"FINISH_DATE"
BN-80TrTaille01B4F13;526034.82;407141.08;682.9;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F14;526036.34;407140.87;682.6;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F15;526037.53;407140.98;682.93;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F16;526039.36;407140.71;683.12;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F17;526040.75;407140.32;683.21;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F18;526042.3;407139.98;683.18;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F19;526043.79;407139.6;683.17;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F2;526020.19;407141.52;681.8;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F20;526045.24;407139.28;683.14;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F21;526046.8;407139.18;683.0;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F22;526048.31;407139.15;682.87;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F23;526050.72;407139.74;682.6;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F24;526052.38;407140.07;682.54;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F25;526054.03;407140.09;682.5;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F26;526055.79;407140.19;682.6;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F27;526057.12;407140.19;682.69;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F28;526058.58;407140.15;682.93;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F29;526060.14;407139.87;683.34;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F3;526021.74;407141.55;681.9;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F30;526061.71;407138.61;683.59;0.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F31;526063.59;407137.86;683.71;0.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F32;526065.39;407137.11;683.72;2.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F33;526067.62;407137.01;684.19;0.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F34;526069.49;407136.73;684.73;0.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F35;526071.3;407136.09;685.04;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F36;526072.67;407135.59;685.29;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F37;526074.37;407135.24;685.42;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F38;526075.97;407134.99;685.39;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F39;526077.63;407134.57;685.24;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F4;526023.21;407141.68;681.7;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F40;526079.48;407134.09;685.48;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F41;526081.07;407133.66;685.67;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F42;526083.36;407133.78;685.76;0.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F43;526085.06;407133.91;685.81;0.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F44;526086.89;407133.43;685.72;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F45;526088.99;407133.3;685.72;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F46;526090.9;407133.01;685.82;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F47;526092.43;407132.86;685.73;0.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F48;526093.6;407132.59;685.65;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F49;526095.09;407132.28;685.56;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F50;526096.83;407131.95;685.45;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F51;526099.69;407130.88;685.39;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F52;526102.58;407130.08;685.41;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F53;526104.84;407129.47;685.38;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F54;526107.3;407128.8;685.58;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F55;526109.53;407128.03;685.41;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrWF152;526026.03;407110.8;648.33;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F56;526111.97;407126.7;685.2;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F57;526114.35;407126.12;684.99;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F58;526116.59;407125.46;684.91;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F59;526118.48;407124.86;684.83;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F60;526121.0;407124.02;684.89;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F61;526122.86;407123.95;685.0;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F62;526124.34;407123.79;685.02;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F63;526125.79;407123.61;685.03;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F64;526127.13;407123.41;685.05;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F65;526128.45;407123.34;685.07;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F66;526129.5;407123.36;684.99;0.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F67;526130.79;407122.84;684.9;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F68;526132.09;407122.46;685.36;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F69;526133.26;407122.03;685.69;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F7;526025.31;407141.73;681.9;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F70;526134.73;407121.56;685.64;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F71;526135.68;407121.51;685.61;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F72;526136.94;407121.43;685.59;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F73;526138.39;407121.52;685.66;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F74;526139.83;407121.57;685.66;2.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F75;526141.32;407121.41;685.64;2.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F76;526142.6;407121.1;685.63;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F77;526144.05;407120.55;685.58;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F78;526145.36;407120.05;685.53;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F79;526146.76;407119.79;685.5;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F8;526027.11;407141.68;682.2;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F80;526148.07;407119.37;685.46;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F81;526149.28;407118.97;685.42;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F82;526150.85;407118.68;685.36;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F83;526152.73;407117.79;684.99;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F84;526154.45;407117.19;684.66;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F85;526156.17;407116.7;684.58;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F86;526157.45;407115.74;684.4;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F87;526159.1;407114.86;684.17;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F88;526161.04;407114.19;683.88;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B4F9;526028.71;407141.65;682.5;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F1;525978.19;407151.7;688.96;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F10;525991.29;407150.45;688.6;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F11;525992.66;407149.98;688.33;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F12;525994.23;407149.59;688.39;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F13;525995.76;407149.57;688.44;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F14;525997.32;407149.52;688.47;2.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F15;525998.87;407149.5;688.51;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F16;526000.53;407150.1;688.59;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F17;526001.85;407150.29;688.66;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F18;526003.61;407150.31;688.65;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F19;526005.01;407150.26;688.67;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F2;525979.97;407150.79;688.93;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F20;526006.44;407150.22;688.67;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F3;525981.53;407150.49;688.68;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F4;525982.92;407150.44;688.3;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F5;525984.31;407150.5;687.94;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F6;525985.75;407150.5;688.05;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F7;525987.33;407150.56;688.29;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F8;525988.51;407150.61;688.49;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille01B6F9;525989.77;407150.61;688.59;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F10;526688.02;407066.23;678.85;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F11;526689.82;407066.0;678.72;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F12;526691.93;407065.77;678.61;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F13;526693.48;407065.82;678.8;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F14;526695.08;407065.78;679.02;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F15;526696.88;407065.72;679.05;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F16;526698.7;407065.58;679.04;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F17;526700.07;407064.93;679.02;2.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F18;526701.62;407064.36;679.0;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F19;526703.42;407063.57;678.97;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F20;526704.93;407062.99;678.94;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F21;526706.41;407062.68;678.92;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F22;526708.08;407062.48;678.9;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F23;526709.7;407062.44;678.87;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F24;526711.49;407062.67;678.88;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrWF153;526023.21;407110.71;648.33;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F25;526713.7;407062.65;678.88;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F26;526715.59;407061.86;678.89;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F27;526716.75;407061.31;678.89;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F28;526718.0;407060.7;678.91;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F29;526719.09;407060.16;678.96;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F30;526720.23;407059.72;678.99;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F31;526721.32;407059.43;679.03;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F32;526722.83;407059.27;679.02;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F33;526724.22;407059.22;678.94;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F34;526725.61;407059.27;678.87;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F35;526727.05;407059.08;678.78;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F36;526728.46;407058.43;678.7;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F37;526729.75;407057.83;678.61;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F38;526731.3;407056.78;678.56;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F39;526732.79;407056.39;678.79;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F4;526677.0;407068.55;679.04;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F40;526734.11;407056.25;678.91;2.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F41;526735.68;407056.3;678.76;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F42;526737.0;407056.35;678.59;1.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F43;526738.21;407056.19;678.43;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F44;526739.52;407056.01;678.25;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F45;526741.02;407055.45;678.03;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F46;526742.59;407055.46;677.96;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F47;526746.63;407054.62;677.54;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F48;526748.44;407054.34;677.14;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F49;526751.09;407053.01;677.19;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F5;526679.02;407068.94;679.04;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F50;526753.21;407051.99;676.74;0.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F51;526756.23;407050.86;676.33;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F52;526758.79;407050.72;675.02;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F53;526761.26;407050.32;674.65;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F54;526764.1;407049.55;674.31;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F55;526766.91;407048.61;674.13;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F56;526769.98;407047.82;673.93;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F57;526773.14;407046.81;673.47;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F58;526776.16;407045.99;673.18;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F59;526778.78;407045.15;673.08;2.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F6;526680.77;407068.73;678.95;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F7;526682.41;407068.35;678.73;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F8;526684.24;407067.52;678.97;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrTaille1CB1F9;526686.07;407066.77;678.96;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F1;526325.16;407081.66;648.33;1.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F10;526310.46;407082.38;648.33;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F11;526308.56;407082.59;648.33;2.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F12;526307.26;407083.34;648.33;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F13;526306.36;407082.91;648.33;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F14;526305.56;407083.16;648.33;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F15;526304.76;407083.02;648.33;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F16;526303.26;407083.13;648.33;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F17;526301.86;407083.13;648.33;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F18;526300.56;407082.8;648.33;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F19;526298.96;407082.7;648.33;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F2;526323.06;407082.28;648.33;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F20;526297.96;407082.16;648.33;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F21;526296.86;407081.71;648.33;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F22;526295.96;407080.44;648.33;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F23;526293.96;407080.56;648.33;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F24;526291.36;407080.31;648.33;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F25;526289.36;407082.18;648.33;0.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F26;526287.88;407082.24;648.33;0.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F27;526285.9;407080.73;648.33;2.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F28;526283.91;407081.01;648.33;0.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F29;526282.53;407080.58;648.33;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F3;526320.36;407082.6;648.33;0.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F30;526280.87;407080.58;648.33;1.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F31;526278.29;407080.46;648.33;1.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F32;526276.18;407080.68;648.33;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F33;526273.7;407080.66;648.33;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F34;526272.17;407081.26;648.33;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F35;526271.01;407081.1;648.33;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F36;526268.77;407081.49;648.33;1.7;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F37;526266.89;407081.68;648.33;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F38;526265.58;407081.61;648.33;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F4;526319.03;407082.44;648.33;1.1;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F40;526261.96;407080.97;648.33;1.6;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F41;526259.76;407081.2;648.33;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F42;526256.06;407082.46;648.33;1.4;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F43;526253.52;407082.56;648.33;1.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F44;526250.49;407083.24;648.33;0.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F5;526317.66;407082.29;648.33;1.5;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F6;526315.66;407082.72;648.33;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F7;526314.46;407082.38;648.33;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F8;526312.96;407082.21;648.33;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW2F9;526311.86;407082.8;648.33;1.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF10;526433.77;407091.39;659.33;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF11;526432.68;407091.07;659.33;2.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF12;526431.22;407091.28;659.33;2.3;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF13;526430.08;407091.39;659.33;1.95;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF14;526428.91;407091.34;659.33;2.0;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF15;526427.84;407091.16;659.33;2.55;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF16;526426.7;407091.62;659.33;2.2;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF3;526444.75;407090.33;659.33;1.8;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
BN-80TrW3GF4;526442.67;407090.39;659.33;1.9;RN;"3";CMO;"1";;;;;BNHS_0626;;;;;;;;
