"BHID";"AT";"BRG";"DIP";"PROJECT"
BNO-PL04;132.0;358.0;67.41;BNHS_0626
BNO-PL04;120.0;358.0;67.27;BNHS_0626
BNO-26-PL10;162.0;358.0;76.8;BNHS_0626
BN-40TrERcp22OR5;0.0;358.0;0.0;BNHS_0626
BNO-PL04;129.0;358.0;67.38;BNHS_0626
BN-40TrP5WF221;0.0;358.0;40.0;BNHS_0626
BNO-PL04;123.0;358.0;67.22;BNHS_0626
BNO-PL04;108.0;358.0;57.38;BNHS_0626
BN-80TrWF169;0.0;358.0;50.0;BNHS_0626
BN-80TrWF2;0.0;358.0;5.0;BNHS_0626
BNO-PL04;99.0;358.0;67.73;BNHS_0626
BNO-PL04;102.0;358.0;67.46;BNHS_0626
BNO-PL04;105.0;358.0;67.46;BNHS_0626
BNO-PL05;198.0;358.0;78.68;BNHS_0626
BNO-PL05;189.0;358.0;78.54;BNHS_0626
BNO-PL04;96.0;358.0;67.37;BNHS_0626
BN-80TrWF410;0.0;358.0;35.0;BNHS_0626
BNO-PL04;126.0;358.0;67.24;BNHS_0626
BNO-PL04;117.0;358.0;67.23;BNHS_0626
BN-100TrSt3WR8;0.0;358.0;30.0;BNHS_0626
BN-40TrWTBP1R10;0.0;358.0;0.0;BNHS_0626
BN-80Taille1W4R13;0.0;358.0;41.0;BNHS_0626
BN-100TrSt1ER2;0.0;358.0;38.0;BNHS_0626
BN-80TrEF1;0.0;358.0;5.0;BNHS_0626
BNO-PL03;9.0;358.0;71.3;BNHS_0626
BN-80TrWF195;0.0;358.0;45.0;BNHS_0626
BN-100TrSt1ER1;0.0;358.0;38.0;BNHS_0626
BN-40TrP5WF299;0.0;358.0;33.0;BNHS_0626
BNO-PL05;78.0;358.0;77.41;BNHS_0626
BNO-PL05;24.0;358.0;76.66;BNHS_0626
BN-80TrWF255;0.0;358.0;40.0;BNHS_0626
BN-40TrP5WF142;0.0;358.0;55.0;BNHS_0626
BN-40TrP5WF78;0.0;358.0;45.0;BNHS_0626
BN-40TrP5WF113;0.0;358.0;40.0;BNHS_0626
BN-80Taille1C10R31;0.0;358.0;22.0;BNHS_0626
BN-80TrWF57;0.0;358.0;21.0;BNHS_0626
BNO-PL05;75.0;358.0;77.39;BNHS_0626
BNO-PL05;30.0;358.0;76.84;BNHS_0626
BNO-26-PL06;18.0;358.0;75.54;BNHS_0626
BNO-PL05;27.0;358.0;76.81;BNHS_0626
BNO-PL05;195.0;358.0;78.62;BNHS_0626
BNO-PL04;87.0;358.0;67.42;BNHS_0626
BNO-PL05;192.0;358.0;78.67;BNHS_0626
BN-120TrRcp2St2ER49;0.0;358.0;35.0;BNHS_0626
BNO-PL05;183.0;358.0;78.58;BNHS_0626
BNO-PL05;72.0;358.0;77.41;BNHS_0626
BN-88ChTrE8E2;0.0;358.0;50.0;BNHS_0626
BN-88ChTrE8E3;0.0;358.0;50.0;BNHS_0626
BN-40TrP5WF159;0.0;358.0;45.0;BNHS_0626
BN-40TrP5WF195;0.0;358.0;42.0;BNHS_0626
BN-80TrWF380;0.0;358.0;28.0;BNHS_0626
BN-40TrWTBP1R9;0.0;358.0;0.0;BNHS_0626
BN-80Rcp284PE;0.0;358.0;0.0;BNHS_0626
BNO-PL07;81.0;358.0;85.77;BNHS_0626
BNO-PL04;90.0;358.0;67.43;BNHS_0626
BNO-PL04;93.0;358.0;67.42;BNHS_0626
BN-80TrWF168;0.0;358.0;52.0;BNHS_0626
BNO-PL07;99.0;358.0;85.8;BNHS_0626
BNO-PL05;186.0;358.0;78.57;BNHS_0626
BN-80TrWF177;0.0;358.0;43.0;BNHS_0626
BN-40TailleFoNT3R1;0.0;358.0;20.0;BNHS_0626
BNO-PL05;84.0;358.0;77.45;BNHS_0626
BNO-PL05;93.0;358.0;77.45;BNHS_0626
BNE-RC-44;50.0;358.0;59.46;BNHS_0626
BNO-PL05;81.0;358.0;77.4;BNHS_0626
BN-40TrP5WF232;0.0;358.0;47.0;BNHS_0626
BN-40TrP5WF208;0.0;358.0;40.0;BNHS_0626
BN-80TrWF64;0.0;358.0;10.0;BNHS_0626
BNO-PL05;96.0;358.0;77.44;BNHS_0626
BN-40TrP5WF301;0.0;358.0;40.0;BNHS_0626
BNO-26-PL13;139.0;358.0;61.85;BNHS_0626
BN-100TrSt3WR7;0.0;358.0;30.0;BNHS_0626
BNO-PL07;90.0;358.0;85.84;BNHS_0626
BNO-PL05;69.0;358.0;77.24;BNHS_0626
BN-100TailleSt1E1R1;0.0;358.0;38.0;BNHS_0626
BN-80TrWF143;0.0;358.0;45.0;BNHS_0626
BN-130TrSt1Rcp2FR1;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR10;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR11;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR12;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR13;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR14;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR15;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR16;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR17;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR2;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR3;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR4;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR5;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR6;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR7;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR8;0.0;358.0;30.0;BNHS_0626
BN-130TrSt1Rcp2FR9;0.0;358.0;30.0;BNHS_0626
BN-40TrP5WF303;0.0;358.0;20.0;BNHS_0626
BNO-PL05;18.0;358.0;76.73;BNHS_0626
BNO-PL04;84.0;358.0;67.33;BNHS_0626
BNO-PL04;81.0;358.0;67.28;BNHS_0626
BN-80TrWF56;0.0;358.0;20.0;BNHS_0626
BN-120TailleS2W2R17;0.0;358.0;15.0;BNHS_0626
BNO-PL05;42.0;358.0;77.07;BNHS_0626
BNO-26-PL06;15.0;358.0;75.55;BNHS_0626
BN-40TrP5WF154;0.0;358.0;43.0;BNHS_0626
BN-80TrWF130;0.0;358.0;42.0;BNHS_0626
BN-40TrP5WF44;0.0;358.0;36.0;BNHS_0626
BNO-PL05;48.0;358.0;77.06;BNHS_0626
BN-80Taille1WTrR22;0.0;358.0;40.0;BNHS_0626
BNO-PL05;21.0;358.0;76.71;BNHS_0626
BNO-26-PL06;21.0;358.0;75.47;BNHS_0626
BN-80TrWF196;0.0;358.0;45.0;BNHS_0626
BNO-PL05;99.0;358.0;77.47;BNHS_0626
BN-40TrP5WF223;0.0;358.0;43.0;BNHS_0626
BN-100TrSt3WR6;0.0;358.0;30.0;BNHS_0626
BN-80TrEF98;0.0;358.0;8.0;BNHS_0626
BNO-PL05;87.0;358.0;77.43;BNHS_0626
BNO-PL05;36.0;358.0;76.86;BNHS_0626
BN-40Taille04T1R40;0.0;358.0;45.0;BNHS_0626
BN-120TrRcp2St2ER48;0.0;358.0;35.0;BNHS_0626
BN-80TrWF414;0.0;358.0;35.0;BNHS_0626
BNO-PL05;177.0;358.0;78.47;BNHS_0626
BNO-PL05;90.0;358.0;77.49;BNHS_0626
BNO-PL04;78.0;358.0;67.29;BNHS_0626
BNO-PL05;180.0;358.0;78.51;BNHS_0626
BNO-PL07;84.0;358.0;85.79;BNHS_0626
BNO-PL05;39.0;358.0;77.0;BNHS_0626
BNO-PL05;45.0;358.0;76.95;BNHS_0626
BN-40TrERcp22E1;0.0;358.0;0.0;BNHS_0626
BN-40TrEG2;0.0;359.0;45.0;BNHS_0626
BN-40TrEG4;0.0;359.0;45.0;BNHS_0626
BN-40TrEG5;0.0;359.0;45.0;BNHS_0626
BN-40TrEG6;0.0;359.0;45.0;BNHS_0626
BN-40TrEG7;0.0;359.0;45.0;BNHS_0626
BN-40TrER39F3;0.0;359.0;45.0;BNHS_0626
BN-40TrER39F5;0.0;359.0;45.0;BNHS_0626
BN-40TrER39F6;0.0;359.0;45.0;BNHS_0626
BN-40TrWR39F10;0.0;359.0;45.0;BNHS_0626
BN-80TrWF160;0.0;359.0;45.0;BNHS_0626
BN-40Tr2EF12;0.0;359.0;44.0;BNHS_0626
BN-40Tr2EF13;0.0;359.0;44.0;BNHS_0626
BN-40TrP5WF243;0.0;359.0;43.0;BNHS_0626
BNF66;0.0;359.0;40.0;BNHS_0626
BN-40TrP5WF5;0.0;359.0;36.0;BNHS_0626
BN-80TrEF87;0.0;359.0;35.0;BNHS_0626
BN-40TrER37F1;0.0;359.0;33.0;BNHS_0626
BN-40TrER37F6;0.0;359.0;33.0;BNHS_0626
BN-40TrER37F7;0.0;359.0;33.0;BNHS_0626
BN-40TrWR37F11;0.0;359.0;33.0;BNHS_0626
BN-40TrWR37F12;0.0;359.0;33.0;BNHS_0626
BN-40TrWR37F18;0.0;359.0;33.0;BNHS_0626
BN-40TrWR37F21;0.0;359.0;33.0;BNHS_0626
BN-40TrWR37F22;0.0;359.0;33.0;BNHS_0626
BN-80TrFPEF18;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF19;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF21;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF24;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF25;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF26;0.0;359.0;32.0;BNHS_0626
BN-80TrFPEF30;0.0;359.0;32.0;BNHS_0626
BN-140TrSt3WFR18;0.0;359.0;30.0;BNHS_0626
BN-140TrSt3WFR35;0.0;359.0;30.0;BNHS_0626
BN-140TrSt4WFR5;0.0;359.0;29.0;BNHS_0626
BN-40Rcp243PW;0.0;359.0;0.0;BNHS_0626
BN-80TrE2F2;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F1;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F11;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F17;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F18;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F30;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F34;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F37;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F38;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F41;0.0;359.0;0.0;BNHS_0626
BN-80TrW2F42;0.0;359.0;0.0;BNHS_0626
BN209;130.0;359.0;70.8;BNHS_0626
BN-80TrWF402;0.0;359.0;30.0;BNHS_0626
BN-80TrWF216;0.0;359.0;43.0;BNHS_0626
BN-100TrSt1WR1;0.0;359.0;40.0;BNHS_0626
BN-80TrWF416;0.0;359.0;35.0;BNHS_0626
BN-80TrWF417;0.0;359.0;35.0;BNHS_0626
BNO-PL05;159.0;359.0;78.13;BNHS_0626
BNE-RC-52;50.0;359.0;59.39;BNHS_0626
BN-40Taille03Tr2R62;0.0;359.0;45.0;BNHS_0626
BN-80TrW3GF16;0.0;359.0;20.0;BNHS_0626
BNO-PL05;66.0;359.0;77.32;BNHS_0626
BNO-PL05;105.0;359.0;77.35;BNHS_0626
BN-80Taille1W11R3;0.0;359.0;40.0;BNHS_0626
BN-80Taille1W4R5;0.0;359.0;35.0;BNHS_0626
BN-80TrWF62;0.0;359.0;10.0;BNHS_0626
BNO-PL05;54.0;359.0;76.99;BNHS_0626
BN-40TrP5WF151;0.0;359.0;45.0;BNHS_0626
BN-40TrP5WF179;0.0;359.0;43.0;BNHS_0626
BN-80TrWF18;0.0;359.0;18.0;BNHS_0626
BNO-PL05;51.0;359.0;77.07;BNHS_0626
BNO-PL05;33.0;359.0;76.83;BNHS_0626
BN-80TrWF275;0.0;359.0;40.0;BNHS_0626
BNO-26-PL06;111.0;359.0;76.27;BNHS_0626
BNO-26-PL06;114.0;359.0;76.27;BNHS_0626
BNO-26-PL06;117.0;359.0;76.27;BNHS_0626
BNO-26-PL06;120.0;359.0;76.27;BNHS_0626
BN-80Taille1W4R54;0.0;359.0;41.0;BNHS_0626
BN-80Taille1W4R56;0.0;359.0;41.0;BNHS_0626
BNO-PL05;63.0;359.0;77.28;BNHS_0626
BNO-PL05;102.0;359.0;77.36;BNHS_0626
BNO-PL05;174.0;359.0;78.45;BNHS_0626
BN-80Taille1WTrR19;0.0;359.0;40.0;BNHS_0626
BNO-PL05;171.0;359.0;78.45;BNHS_0626
BNO-PL05;15.0;359.0;76.67;BNHS_0626
BNO-26-PL13;100.0;359.0;63.32;BNHS_0626
BNO-PL05;162.0;359.0;78.27;BNHS_0626
BN-80TrWF403;0.0;359.0;30.0;BNHS_0626
BN-40TailleFoNT4R4;0.0;359.0;20.0;BNHS_0626
BN-100TrSt3ER58;0.0;359.0;13.0;BNHS_0626
BNO-26-PL06;24.0;359.0;75.49;BNHS_0626
BN-80TrWF235;0.0;359.0;45.0;BNHS_0626
BN-40Taille04T5R22;0.0;359.0;40.0;BNHS_0626
BN-80TrWF251;0.0;359.0;40.0;BNHS_0626
BN-100TrSt3ER22;0.0;359.0;25.0;BNHS_0626
BN-80TrWF71;0.0;359.0;5.0;BNHS_0626
BN-40TrP5WF173;0.0;359.0;47.0;BNHS_0626
BN-40TrP5WF169;0.0;359.0;45.0;BNHS_0626
BN-80TrWF225;0.0;359.0;45.0;BNHS_0626
BN-40TrP5WF200;0.0;359.0;44.0;BNHS_0626
BN-40TrP5WF201;0.0;359.0;43.0;BNHS_0626
BN-40TrP5WF217;0.0;359.0;43.0;BNHS_0626
BN-40TrP5WF218;0.0;359.0;40.0;BNHS_0626
BN-80Taille01T3R29;0.0;359.0;40.0;BNHS_0626
BN-80Taille1C10R34;0.0;359.0;22.0;BNHS_0626
BNO-PL05;168.0;359.0;78.41;BNHS_0626
BN-100TrSt1WR6;0.0;359.0;40.0;BNHS_0626
BNO-PL05;108.0;359.0;77.37;BNHS_0626
BNO-PL05;57.0;359.0;77.1;BNHS_0626
BN-80Taille1W4R11;0.0;359.0;41.0;BNHS_0626
BNO-PL04;48.0;359.0;66.33;BNHS_0626
BN-80TrWF329;0.0;359.0;39.0;BNHS_0626
BN-100TrSt3ER2;0.0;359.0;35.0;BNHS_0626
BN-120TailleS2W2R4;0.0;359.0;10.0;BNHS_0626
BN-80TrWF313;0.0;359.0;40.0;BNHS_0626
BN-120TailleS2W2R14;0.0;359.0;15.0;BNHS_0626
BN-120TailleS2W2R27;0.0;359.0;15.0;BNHS_0626
BN-80TrWF246;0.0;359.0;45.0;BNHS_0626
BN-80TrEF5;0.0;359.0;10.0;BNHS_0626
BN-80TrWF129;0.0;359.0;40.0;BNHS_0626
BN-80Taille1W4R2;0.0;359.0;24.0;BNHS_0626
BNO-PL05;135.0;359.0;77.66;BNHS_0626
BNO-PL04;75.0;359.0;67.31;BNHS_0626
BN-40TrP5WF171;0.0;359.0;47.0;BNHS_0626
BN-40TrP5WF170;0.0;359.0;45.0;BNHS_0626
BNO-PL02;27.0;359.0;76.83;BNHS_0626
BNO-26-PL06;30.0;359.0;75.43;BNHS_0626
BNO-PL03;6.0;359.0;71.43;BNHS_0626
BNO-PL05;165.0;359.0;78.42;BNHS_0626
BNO-PL05;138.0;359.0;77.75;BNHS_0626
BN-100TrSt3ER29;0.0;359.0;13.0;BNHS_0626
BNO-26-PL06;69.0;359.0;76.15;BNHS_0626
BNO-26-PL06;27.0;359.0;75.45;BNHS_0626
BNO-PL02;24.0;359.0;76.73;BNHS_0626
BNO-26-PL06;66.0;359.0;76.09;BNHS_0626
BNO-PL04;51.0;359.0;66.62;BNHS_0626
BNO-PL04;54.0;359.0;66.62;BNHS_0626
BN-100TailleSt1E1R2;0.0;359.0;38.0;BNHS_0626
BN-80TrWF115;0.0;359.0;28.0;BNHS_0626
BN-120TailleS2W2R15;0.0;359.0;15.0;BNHS_0626
BN-80TrEF7;0.0;359.0;12.0;BNHS_0626
BNO-PL02;15.0;359.0;76.78;BNHS_0626
BNO-26-PL06;108.0;359.0;76.31;BNHS_0626
BNO-26-PL06;90.0;359.0;76.17;BNHS_0626
BNO-26-PL06;12.0;359.0;75.45;BNHS_0626
BNO-PL02;39.0;359.0;76.8;BNHS_0626
BNO-PL05;12.0;359.0;76.74;BNHS_0626
BNO-PL04;57.0;359.0;66.62;BNHS_0626
BN-80TrWF408;0.0;359.0;35.0;BNHS_0626
BN-100TrSt3ER21;0.0;359.0;25.0;BNHS_0626
BN-120TailleS2W2R10;0.0;359.0;15.0;BNHS_0626
BNO-26-PL06;102.0;359.0;76.29;BNHS_0626
BNO-26-PL06;105.0;359.0;76.29;BNHS_0626
BNO-PL04;45.0;359.0;66.55;BNHS_0626
BN-80TrWF238;0.0;359.0;47.0;BNHS_0626
BNO-PL05;156.0;359.0;78.17;BNHS_0626
BNO-26-PL09;126.0;359.0;86.15;BNHS_0626
BNO-PL02;78.0;359.0;77.21;BNHS_0626
BNO-26-PL06;63.0;359.0;75.92;BNHS_0626
BN-40TrP5WF282;0.0;359.0;55.0;BNHS_0626
BN-40TrP5WF177;0.0;359.0;47.0;BNHS_0626
BN-40TrP5WF77;0.0;359.0;46.0;BNHS_0626
BN-40TrP5WF189;0.0;359.0;38.0;BNHS_0626
BN-40TrP5WF207;0.0;359.0;35.0;BNHS_0626
BNO-26-PL06;123.0;359.0;76.29;BNHS_0626
BN-80Taille1W4R55;0.0;359.0;41.0;BNHS_0626
BN-120TrRcp2St2ER50;0.0;359.0;35.0;BNHS_0626
BN-40TrP5WF307;0.0;359.0;20.0;BNHS_0626
BNO-PL05;111.0;359.0;77.42;BNHS_0626
BNO-PL02;36.0;359.0;76.68;BNHS_0626
BNO-PL02;21.0;359.0;76.63;BNHS_0626
BN-80TrWF97;0.0;359.0;20.0;BNHS_0626
BN-80Taille1W4R57;0.0;359.0;41.0;BNHS_0626
BNO-PL02;30.0;359.0;76.72;BNHS_0626
BNO-PL04;66.0;359.0;67.33;BNHS_0626
BN-80TrWF239;0.0;359.0;47.0;BNHS_0626
BN-100TrSt3WR10;0.0;359.0;30.0;BNHS_0626
BN-40TrWTBP1R5;0.0;359.0;0.0;BNHS_0626
BNO-PL05;141.0;359.0;77.92;BNHS_0626
BNO-PL04;42.0;359.0;66.4;BNHS_0626
BN-80Taille1WTrR21;0.0;359.0;40.0;BNHS_0626
BNO-26-PL06;126.0;359.0;76.22;BNHS_0626
BNO-26-PL06;81.0;359.0;76.21;BNHS_0626
BN-40TrP5WF225;0.0;359.0;45.0;BNHS_0626
BN-80TrEF3;0.0;359.0;5.0;BNHS_0626
BNO-26-PL09;132.0;359.0;86.18;BNHS_0626
BNO-PL02;42.0;359.0;76.81;BNHS_0626
BNO-PL02;18.0;359.0;76.67;BNHS_0626
BN-80TrWF219;0.0;359.0;44.0;BNHS_0626
BN-80Taille1W4R12;0.0;359.0;41.0;BNHS_0626
BN-80Taille1WG24;0.0;359.0;35.0;BNHS_0626
BN-80TrW3GF11;0.0;359.0;15.0;BNHS_0626
BNO-PL05;60.0;359.0;77.14;BNHS_0626
BNO-26-PL06;93.0;359.0;76.28;BNHS_0626
BNO-26-PL06;87.0;359.0;76.16;BNHS_0626
BN-80TrWF230;0.0;359.0;45.0;BNHS_0626
BN-80TrEF8;0.0;359.0;14.0;BNHS_0626
BNO-PL05;144.0;359.0;77.91;BNHS_0626
BN209;100.0;359.0;70.68;BNHS_0626
BN-88ChTrE5E2;0.0;359.0;51.0;BNHS_0626
BN-88ChTrE5E4;0.0;359.0;51.0;BNHS_0626
BN-40TrP5WF198;0.0;359.0;43.0;BNHS_0626
BNF39;0.0;359.0;42.0;BNHS_0626
BN-40TrP5WF176;0.0;359.0;40.0;BNHS_0626
BN-40TrP5WF220;0.0;359.0;39.0;BNHS_0626
BN-100TrSt3ER23;0.0;359.0;25.0;BNHS_0626
BN-100TrSt3ER24;0.0;359.0;25.0;BNHS_0626
BN-80TrEF89;0.0;359.0;23.0;BNHS_0626
BNF38;0.0;359.0;0.0;BNHS_0626
BNO-PL05;147.0;359.0;77.94;BNHS_0626
BN-80Taille1W11R10;0.0;359.0;45.0;BNHS_0626
BN-120TailleS2W2R11;0.0;359.0;15.0;BNHS_0626
BNO-PL05;153.0;359.0;78.18;BNHS_0626
BNO-PL02;81.0;359.0;77.32;BNHS_0626
BNO-26-PL06;84.0;359.0;76.13;BNHS_0626
BNO-PL04;60.0;359.0;66.91;BNHS_0626
BN-80TrWF76;0.0;359.0;14.0;BNHS_0626
BNO-PL05;150.0;359.0;77.95;BNHS_0626
BNO-26-PL06;33.0;359.0;75.41;BNHS_0626
BNO-PL04;36.0;359.0;66.28;BNHS_0626
BNO-PL04;72.0;359.0;67.31;BNHS_0626
BN-40TrWTBP1R6;0.0;359.0;0.0;BNHS_0626
BNO-PL05;117.0;359.0;77.48;BNHS_0626
BNO-PL02;33.0;359.0;76.78;BNHS_0626
BNO-PL04;33.0;359.0;66.38;BNHS_0626
BN-80Taille1W11R6;0.0;359.0;40.0;BNHS_0626
BN-80TrWF254;0.0;359.0;40.0;BNHS_0626
BNO-PL04;39.0;359.0;66.29;BNHS_0626
BN-80TrWF379;0.0;359.0;30.0;BNHS_0626
BN-80TrWF364;0.0;359.0;25.0;BNHS_0626
BN-100TrSt3ER67;0.0;359.0;15.0;BNHS_0626
BNO-PL02;75.0;359.0;77.12;BNHS_0626
BNE-RC-49;50.0;359.0;53.81;BNHS_0626
BNO-26-PL06;96.0;359.0;76.22;BNHS_0626
BNO-26-PL06;99.0;359.0;76.22;BNHS_0626
BNO-26-PL06;36.0;359.0;75.43;BNHS_0626
BN-40Taille03Tr2R67;0.0;359.0;45.0;BNHS_0626
BN-120TailleS2W2R16;0.0;359.0;15.0;BNHS_0626
BNO-PL05;126.0;359.0;77.65;BNHS_0626
BNO-PL04;69.0;359.0;67.14;BNHS_0626
BN-80TrWF424;0.0;359.0;35.0;BNHS_0626
BNO-26-PL09;123.0;359.0;86.2;BNHS_0626
BNO-PL05;132.0;359.0;77.66;BNHS_0626
BNO-PL02;12.0;359.0;76.81;BNHS_0626
BN-40TrP5WF219;0.0;359.0;40.0;BNHS_0626
BN-80Taille01T3R28;0.0;359.0;40.0;BNHS_0626
BNO-PL05;9.0;359.0;76.7;BNHS_0626
BNO-PL04;21.0;359.0;66.1;BNHS_0626
BNO-PL05;114.0;359.0;77.47;BNHS_0626
BN-80TrWF263;0.0;359.0;40.0;BNHS_0626
BN-120TailleS2W2R5;0.0;359.0;10.0;BNHS_0626
BNO-PL04;63.0;359.0;67.12;BNHS_0626
BNO-PL04;27.0;359.0;66.26;BNHS_0626
BNO-PL04;18.0;359.0;66.07;BNHS_0626
BNO-PL05;129.0;359.0;77.69;BNHS_0626
BNO-PL05;123.0;359.0;77.58;BNHS_0626
BN-80Taille1W11R2;0.0;359.0;40.0;BNHS_0626
BN-80TrERcp1F1;0.0;359.0;14.0;BNHS_0626
BNO-26-PL09;33.0;359.0;86.22;BNHS_0626
BNO-PL05;120.0;359.0;77.57;BNHS_0626
BNO-PL04;15.0;359.0;66.36;BNHS_0626
BN-80TrWF404;0.0;359.0;30.0;BNHS_0626
BN-120TailleS2W2R12;0.0;359.0;15.0;BNHS_0626
BNO-PL04;24.0;359.0;66.07;BNHS_0626
BN-80Taille1C10R39;0.0;359.0;22.0;BNHS_0626
BN-120TailleS2W2R19;0.0;359.0;15.0;BNHS_0626
BNO-26-PL14;78.0;359.0;81.62;BNHS_0626
BNO-26-PL06;60.0;359.0;75.81;BNHS_0626
BNO-26-PL06;45.0;359.0;75.39;BNHS_0626
BN-100TrSt3WR1;0.0;359.0;40.0;BNHS_0626
BN-80TrWF280;0.0;359.0;40.0;BNHS_0626
BNO-PL05;6.0;359.0;76.64;BNHS_0626
BN-80Taille03T4R13;0.0;359.0;45.0;BNHS_0626
BN-100TrSt3ER20;0.0;359.0;25.0;BNHS_0626
BNO-26-PL09;30.0;359.0;86.23;BNHS_0626
BNE-RC-30;50.0;359.0;50.03;BNHS_0626
BN-120TrRcp2St2ER47;0.0;359.0;35.0;BNHS_0626
BN-100TrSt1ER3;0.0;359.0;38.0;BNHS_0626
BNO-26-PL09;36.0;359.0;86.2;BNHS_0626
BNO-PL02;120.0;359.0;77.96;BNHS_0626
BNO-26-PL10;12.0;359.0;76.34;BNHS_0626
BNO-PL04;30.0;359.0;66.42;BNHS_0626
BNO-PL04;12.0;359.0;66.41;BNHS_0626
BN-88ChTrE18E2;0.0;359.0;44.0;BNHS_0626
BN-100TailleSt1E1R3;0.0;359.0;38.0;BNHS_0626
BN-120TailleS2W2R24;0.0;359.0;15.0;BNHS_0626
BNO-26-PL13 Bis1;203.0;359.0;76.53;BNHS_0626
BNO-26-PL06;48.0;359.0;75.39;BNHS_0626
BN209;50.0;359.0;70.67;BNHS_0626
BN-40TailleFoNT4R1;0.0;359.0;20.0;BNHS_0626
BN-40TailleFoNT4R2;0.0;359.0;20.0;BNHS_0626
BN-40TailleFoNT4R3;0.0;359.0;20.0;BNHS_0626
BNO-PL02;45.0;359.0;76.96;BNHS_0626
BNO-26-PL06;78.0;359.0;76.23;BNHS_0626
BNO-26-PL09;129.0;359.0;86.16;BNHS_0626
BN-100TrSt1WR7;0.0;359.0;40.0;BNHS_0626
BNO-26-PL10;9.0;359.0;76.33;BNHS_0626
BNO-26-PL06;72.0;359.0;76.15;BNHS_0626
BNO-26-PL06;42.0;359.0;75.42;BNHS_0626
BN-100TrSt3ER6;0.0;359.0;35.0;BNHS_0626
BN-120TrRcp2St2ER25;0.0;359.0;35.0;BNHS_0626
BN-100TrSt3ER5;0.0;359.0;35.0;BNHS_0626
BN-40TailleFoNT4R6;0.0;359.0;20.0;BNHS_0626
BNO-PL02;123.0;359.0;78.0;BNHS_0626
BNO-PL02;126.0;359.0;77.97;BNHS_0626
BNO-PL02;108.0;359.0;77.6;BNHS_0626
BN-40Taille04T5R1;0.0;359.0;40.0;BNHS_0626
BN-100TrSt3WR14;0.0;359.0;30.0;BNHS_0626
BN-120TrRcp2St2ER52;0.0;359.0;12.0;BNHS_0626
BN-120TailleS2W2R8;0.0;359.0;10.0;BNHS_0626
BNO-26-PL14;27.0;359.0;81.45;BNHS_0626
BN-80Taille1WTrR20;0.0;359.0;40.0;BNHS_0626
BN-100TrSt3ER60;0.0;359.0;15.0;BNHS_0626
BN-120TailleS2W2R13;0.0;359.0;15.0;BNHS_0626
BN-80TrEF6;0.0;359.0;12.0;BNHS_0626
BNO-26-PL14;24.0;359.0;81.45;BNHS_0626
BNO-PL02;117.0;359.0;77.83;BNHS_0626
BNO-PL02;9.0;359.0;76.73;BNHS_0626
BNO-26-PL10;78.0;359.0;76.25;BNHS_0626
BN-100TrSt3ER4;0.0;359.0;35.0;BNHS_0626
BNO-26-PL09;39.0;359.0;86.19;BNHS_0626
BNO-26-PL14;30.0;359.0;81.44;BNHS_0626
BNO-PL02;111.0;359.0;77.71;BNHS_0626
BNO-PL02;114.0;359.0;77.61;BNHS_0626
BNO-26-PL06;39.0;359.0;75.4;BNHS_0626
BN-100TailleSt1E1R4;0.0;359.0;38.0;BNHS_0626
BN-100TrSt3ER1;0.0;359.0;35.0;BNHS_0626
BNO-PL02;84.0;359.0;77.31;BNHS_0626
BNO-PL02;72.0;359.0;77.07;BNHS_0626
BNO-26-PL10;75.0;359.0;76.39;BNHS_0626
BNO-26-PL10;81.0;359.0;76.27;BNHS_0626
BNO-26-PL06;9.0;359.0;75.41;BNHS_0626
BNO-PL04;9.0;359.0;66.3;BNHS_0626
